transaction_id,account_id,customer_name,address,account_type,timestamp,amount,channel,merchant,device_id,ip_country,ip_city,customer_tenure_days,prior_avg_txn_amount,risk_score,flagged,signals,recommended_action,confidence,reasoning,injected_fraud_pattern
TXN006283,ACC002193,Divya Singh,"Indiranagar, Bengaluru - 726077",Savings,2026-05-21T01:12:30.795156,11238.6,UPI,School Fee Payment,DEV-229187,IN,Bengaluru,257,7691.46,20,False,unusual transaction hour (01:00),,,,
TXN006284,ACC002044,Karan Singh,"Koramangala, Delhi - 669603",Savings,2026-06-16T15:52:09.099637,52586.26,UPI,Petrol Pump - HP,DEV-252204,IN,Delhi,173,63283.74,0,False,,,,,
TXN006285,ACC000319,Pooja Joshi,"Ballygunge, Bengaluru - 694397",NRI,2026-05-11T09:52:31.139976,56771.55,Card,Local Restaurant,DEV-712546,IN,Bengaluru,1157,57862.45,0,False,,,,,
TXN006286,ACC001503,Amit Kumar,"Ballygunge, Bengaluru - 394209",Savings,2026-07-29T04:54:12.739401,36306.72,Card,DMart,DEV-845281,IN,Bengaluru,232,13720.88,38,False,amount 2.6x above account average; unusual transaction hour (04:00),,,,odd_hour_high_amount
TXN006287,ACC001236,Anjali Chatterjee,"Koramangala, Delhi - 199168",Savings,2026-05-25T07:40:24.503220,1629.62,Card,Airtel Recharge,DEV-945097,IN,Delhi,1420,1790.26,0,False,,,,,
TXN006288,ACC001058,Priya Iyer,"Aundh, Delhi - 678052",Salary,2026-05-28T19:18:24.151710,38287.35,UPI,Petrol Pump - HP,DEV-580339,IN,Delhi,1442,32734.38,0,False,,,,,
TXN006289,ACC001104,Sanjay Verma,"Alwarpet, Chennai - 222600",Savings,2026-06-25T01:09:13.624898,1138.33,Card,Netflix India,DEV-817237,IN,Chennai,381,1882.11,20,False,unusual transaction hour (01:00),,,,
TXN006290,ACC001242,Neha Gupta,"Salt Lake, Kolkata - 278887",Current,2026-07-02T23:51:47.845278,44824.45,UPI,Salary Credit - Employer,DEV-246059,IN,Kolkata,179,69474.24,0,False,,,,,
TXN006291,ACC001620,Anjali Kumar,"Kothrud, Ahmedabad - 851158",Savings,2026-06-12T20:19:05.638856,1583.36,IMPS,Reliance Retail,DEV-878215,IN,Ahmedabad,77,3805.23,0,False,,,,,
TXN006292,ACC000444,Meera Rao,"Kothrud, Mumbai - 726667",Savings,2026-07-04T10:06:27.977463,13857.54,UPI,Myntra,DEV-275645,IN,Mumbai,2286,14487.56,0,False,,,,,
TXN006293,ACC000093,Rajesh Sharma,"Ballygunge, Mumbai - 789786",Savings,2026-05-26T18:59:04.581397,25024.39,NEFT,Uber,DEV-807764,IN,Mumbai,1291,68197.75,0,False,,,,,
TXN006294,ACC001784,Anjali Bose,"Koramangala, Bengaluru - 617287",Savings,2026-05-07T03:09:46.698327,18610.93,POS,Metro Card Recharge,DEV-489016,IN,Bengaluru,1717,25911.81,20,False,unusual transaction hour (03:00),,,,
TXN006295,ACC002060,Divya Nair,"Jubilee Hills, Pune - 164310",Savings,2026-07-21T02:43:28.749130,50.0,NEFT,LIC Premium,DEV-198626,IN,Pune,122,10402.41,20,False,unusual transaction hour (02:00),,,,
TXN006296,ACC000646,Sunita Desai,"Banjara Hills, Delhi - 408433",Savings,2026-05-28T16:12:08.437763,2538.7,UPI,BigBasket,DEV-736473,IN,Delhi,939,1676.77,0,False,,,,,
TXN006297,ACC000907,Vikram Mehta,"Kothrud, Pune - 892547",Savings,2026-05-12T08:36:52.783501,27503.12,UPI,BSES Electricity Bill,DEV-773518,IN,Pune,1899,31037.59,0,False,,,,,
TXN006298,ACC000457,Rohit Nair,"Gachibowli, Kolkata - 863119",Savings,2026-05-28T09:52:52.281844,8064.35,IMPS,BigBasket,DEV-601365,IN,Kolkata,985,9470.32,0,False,,,,,
TXN006299,ACC000289,Manoj Nair,"Andheri West, Chennai - 838793",NRI,2026-05-26T17:20:37.863289,6127.32,NEFT,Airtel Recharge,DEV-786789,IN,Chennai,2343,7346.7,0,False,,,,,
TXN006300,ACC000565,Divya Sharma,"Banjara Hills, Ahmedabad - 597013",Savings,2026-05-18T18:36:34.753531,1863.76,UPI,BigBasket,DEV-415535,IN,Ahmedabad,1355,1715.76,0,False,,,,,
TXN006301,ACC000823,Meera Kumar,"Andheri West, Kolkata - 708738",Current,2026-06-28T09:11:31.446920,678.19,NEFT,Petrol Pump - HP,DEV-691616,IN,Kolkata,2265,1664.29,0,False,,,,,
TXN006302,ACC000833,Meera Patel,"Koramangala, Chennai - 265531",Savings,2026-05-23T19:39:59.634856,9312.48,Card,Local Kirana Store,DEV-509391,IN,Chennai,575,12677.26,0,False,,,,,
TXN006303,ACC000874,Sunita Mehta,"Koramangala, Hyderabad - 329565",Savings,2026-06-28T19:13:06.516344,38641.96,POS,Reliance Retail,DEV-604322,IN,Hyderabad,1561,53859.74,0,False,,,,,
TXN006304,ACC000958,Kavita Joshi,"Vasant Kunj, Hyderabad - 658041",Savings,2026-06-18T21:50:18.733959,61716.96,IMPS,Swiggy,DEV-397539,IN,Hyderabad,2032,47974.04,0,False,,,,,
TXN006305,ACC000771,Kavita Sharma,"Vasant Kunj, Hyderabad - 534861",Salary,2026-07-20T00:21:41.169655,8227.25,IMPS,DMart,DEV-380608,IN,Hyderabad,2056,6870.37,0,False,,,,,
TXN006306,ACC000377,Amit Bose,"Ballygunge, Mumbai - 772925",Savings,2026-07-12T00:23:23.671371,897.76,IMPS,Ola,DEV-203550,IN,Mumbai,64,521.55,0,False,,,,,
TXN006307,ACC000804,Deepak Mehta,"Andheri West, Delhi - 118235",Salary,2026-05-01T10:39:21.906925,1546.33,IMPS,IRCTC,DEV-595523,IN,Delhi,404,1945.17,0,False,,,,,
TXN006308,ACC000492,Arjun Nair,"Andheri West, Chennai - 737692",Salary,2026-05-07T21:37:32.893292,3181.12,NEFT,Housing Society Maintenance,DEV-196973,IN,Chennai,843,10027.79,0,False,,,,,
TXN006309,ACC001850,Karan Sharma,"Gachibowli, Delhi - 166733",Savings,2026-06-26T15:37:59.753315,62962.63,Card,Reliance Retail,DEV-739379,IN,Delhi,1826,46658.65,0,False,,,,,
TXN006310,ACC000102,Anjali Joshi,"Malviya Nagar, Ahmedabad - 691912",Salary,2026-06-20T12:41:52.053607,34319.96,NEFT,BigBasket,DEV-896788,IN,Ahmedabad,338,47117.61,0,False,,,,,
TXN006311,ACC001123,Amit Rao,"Aundh, Mumbai - 390863",Savings,2026-05-08T15:59:29.259790,921.69,UPI,Flipkart,DEV-910463,IN,Mumbai,68,951.17,0,False,,,,,
TXN006312,ACC000350,Rajesh Singh,"Aundh, Chennai - 742544",Savings,2026-07-03T07:13:31.250754,34610.44,UPI,BigBasket,DEV-205641,IN,Chennai,2249,28698.91,0,False,,,,,
TXN006313,ACC002138,Priya Joshi,"Alwarpet, Bengaluru - 242640",Salary,2026-05-26T08:01:08.477643,2246.67,UPI,IRCTC,DEV-763740,IN,Bengaluru,532,5475.21,0,False,,,,,
TXN006314,ACC001760,Manoj Bose,"Ballygunge, Delhi - 307907",Savings,2026-06-25T22:52:23.357782,81407.11,UPI,Amazon India,DEV-726650,IN,Delhi,121,63373.7,0,False,,,,,
TXN006315,ACC001921,Rajesh Patel,"Jubilee Hills, Mumbai - 133459",Savings,2026-06-06T08:33:51.186579,235.96,POS,Metro Card Recharge,DEV-416126,IN,Mumbai,34,632.7,0,False,,,,,
TXN006316,ACC000913,Amit Mehta,"Alwarpet, Chennai - 811517",Savings,2026-05-02T07:02:42.417019,32501.59,IMPS,BSES Electricity Bill,DEV-491344,IN,Chennai,2234,30833.27,0,False,,,,,
TXN006317,ACC000542,Divya Chatterjee,"Kothrud, Mumbai - 651380",Salary,2026-06-08T08:50:57.172878,27633.15,IMPS,Local Kirana Store,DEV-223050,IN,Mumbai,2121,26057.99,0,False,,,,,
TXN006318,ACC001825,Manoj Singh,"HSR Layout, Hyderabad - 820094",Savings,2026-05-06T08:07:25.946700,39302.99,UPI,Local Restaurant,DEV-546023,IN,Hyderabad,1850,35069.57,0,False,,,,,
TXN006319,ACC001131,Sanjay Rao,"Andheri West, Mumbai - 216844",Savings,2026-07-09T15:10:15.662661,1430.01,POS,Ola,DEV-141877,IN,Mumbai,310,1610.97,0,False,,,,,
TXN006320,ACC000112,Divya Singh,"Indiranagar, Kolkata - 653081",Salary,2026-06-24T19:36:24.681760,15175.55,NEFT,Local Kirana Store,DEV-915922,IN,Kolkata,1159,9415.45,0,False,,,,,
TXN006321,ACC001626,Pooja Patel,"Andheri West, Bengaluru - 656666",Savings,2026-05-19T16:59:27.938970,1316.2,UPI,Amazon India,DEV-510079,IN,Bengaluru,1276,1273.63,0,False,,,,,
TXN006322,ACC001560,Divya Rao,"Alwarpet, Ahmedabad - 264681",Savings,2026-06-21T16:06:31.321731,58985.46,Card,BigBasket,DEV-250141,IN,Ahmedabad,124,30393.86,0,False,,,,,
TXN006323,ACC001895,Sunita Gupta,"Powai, Ahmedabad - 720419",Salary,2026-07-13T00:02:42.531010,52956.94,UPI,BSES Electricity Bill,DEV-200839,IN,Ahmedabad,137,46073.6,0,False,,,,,
TXN006324,ACC000308,Manoj Bose,"Jubilee Hills, Pune - 748314",NRI,2026-05-04T05:20:53.038138,4875.4,IMPS,BSES Electricity Bill,DEV-407835,IN,Pune,741,4773.6,0,False,,,,,
TXN006325,ACC000952,Pooja Bose,"Malviya Nagar, Delhi - 306508",Savings,2026-07-02T10:51:43.091199,49912.71,IMPS,Housing Society Maintenance,DEV-927614,IN,Delhi,63,33090.51,0,False,,,,,
TXN006326,ACC000194,Pooja Singh,"Malviya Nagar, Pune - 796982",Current,2026-06-03T16:03:53.341193,1144.82,UPI,Amazon India,DEV-214682,IN,Pune,515,1462.94,0,False,,,,,
TXN006327,ACC001711,Divya Patel,"Powai, Mumbai - 390920",Savings,2026-05-27T18:58:06.124963,4385.78,UPI,Amazon India,DEV-288807,IN,Mumbai,494,4709.57,0,False,,,,,
TXN006328,ACC001468,Anjali Singh,"HSR Layout, Pune - 647579",Savings,2026-06-28T15:24:18.353795,15396.62,Card,Ola,DEV-337858,IN,Pune,139,10319.18,0,False,,,,,
TXN006329,ACC001469,Amit Patel,"Andheri West, Chennai - 592350",Salary,2026-06-30T20:19:44.602448,5727.02,UPI,BSES Electricity Bill,DEV-191338,IN,Chennai,216,4931.52,0,False,,,,,
TXN006330,ACC000227,Kavita Pillai,"Salt Lake, Kolkata - 437433",Salary,2026-07-24T20:58:50.014087,1373.88,IMPS,School Fee Payment,DEV-679720,IN,Kolkata,36,1049.18,0,False,,,,,
TXN006331,ACC001709,Vikram Gupta,"Gachibowli, Delhi - 414227",Salary,2026-07-11T21:06:41.763758,19696.35,NEFT,DMart,DEV-847164,IN,Delhi,131,14179.14,0,False,,,,,
TXN006332,ACC000852,Pooja Reddy,"Ballygunge, Mumbai - 346097",Savings,2026-07-03T22:48:03.269482,2128.39,UPI,Salary Credit - Employer,DEV-666693,IN,Mumbai,614,2209.54,0,False,,,,,
TXN006333,ACC000736,Amit Reddy,"Salt Lake, Hyderabad - 817663",Savings,2026-05-14T22:26:15.832116,2507.02,IMPS,Petrol Pump - HP,DEV-470472,IN,Hyderabad,242,1841.9,0,False,,,,,
TXN006334,ACC000668,Manoj Reddy,"Alwarpet, Pune - 290824",Savings,2026-05-22T07:26:41.508608,50846.97,POS,Salary Credit - Employer,DEV-240857,IN,Pune,2072,39352.34,0,False,,,,,
TXN006335,ACC001938,Rohit Gupta,"Powai, Bengaluru - 355107",Savings,2026-05-13T20:51:00.220723,56541.34,UPI,School Fee Payment,DEV-830742,IN,Bengaluru,2222,63902.2,0,False,,,,,
TXN006336,ACC001436,Kavita Bose,"Jubilee Hills, Mumbai - 456169",Savings,2026-06-02T07:34:03.926885,40422.86,UPI,Netflix India,DEV-146616,IN,Mumbai,2264,39811.78,0,False,,,,,
TXN006337,ACC001084,Rohit Iyer,"Alwarpet, Bengaluru - 166980",Savings,2026-06-17T03:07:19.067572,16567.38,POS,Local Restaurant,DEV-158572,IN,Bengaluru,506,17559.8,20,False,unusual transaction hour (03:00),,,,
TXN006338,ACC001982,Kavita Kumar,"Ballygunge, Mumbai - 875521",Salary,2026-07-11T17:50:36.876748,200.55,UPI,Netflix India,DEV-755352,IN,Mumbai,1740,316.04,0,False,,,,,
TXN006339,ACC001723,Divya Pillai,"Kothrud, Bengaluru - 292319",Salary,2026-07-26T21:46:10.694319,59900.39,UPI,Apollo Pharmacy,DEV-242228,IN,Bengaluru,456,73809.63,0,False,,,,,
TXN006340,ACC002100,Deepak Patel,"Salt Lake, Pune - 678565",Savings,2026-07-16T15:37:21.570588,6802.11,UPI,HDFC Credit Card Payment,DEV-572978,IN,Pune,64,6889.25,0,False,,,,,
TXN006341,ACC001772,Amit Nair,"Aundh, Mumbai - 270927",Savings,2026-06-11T15:57:53.664941,6004.09,UPI,LIC Premium,DEV-688122,IN,Mumbai,1961,6358.71,0,False,,,,,
TXN006342,ACC001341,Rajesh Singh,"Koramangala, Mumbai - 846048",Salary,2026-06-16T21:39:29.904132,10028.92,NEFT,Uber,DEV-946214,IN,Mumbai,2476,13855.61,0,False,,,,,
TXN006343,ACC000757,Manoj Joshi,"Alwarpet, Bengaluru - 484546",Savings,2026-06-29T08:26:39.920512,54450.48,IMPS,HDFC Credit Card Payment,DEV-813644,IN,Bengaluru,872,41061.05,0,False,,,,,
TXN006344,ACC000872,Rohit Gupta,"Salt Lake, Bengaluru - 765607",Savings,2026-07-27T20:26:40.914089,8443.74,POS,Zomato,DEV-396327,IN,Bengaluru,1166,8298.59,0,False,,,,,
TXN006345,ACC000271,Kavita Bose,"Aundh, Pune - 861842",Salary,2026-05-03T12:30:01.659099,54015.49,UPI,BigBasket,DEV-955653,IN,Pune,2079,61024.48,0,False,,,,,
TXN006346,ACC000867,Arjun Singh,"Banjara Hills, Hyderabad - 200638",Savings,2026-06-24T18:37:01.644346,772.35,POS,BSES Electricity Bill,DEV-342928,IN,Hyderabad,254,719.26,0,False,,,,,
TXN006347,ACC001276,Anjali Mehta,"Salt Lake, Hyderabad - 550846",Salary,2026-07-24T16:15:11.722086,63802.21,IMPS,Amazon India,DEV-141350,IN,Hyderabad,119,44687.17,0,False,,,,,
TXN006348,ACC000698,Amit Sharma,"Aundh, Bengaluru - 554691",NRI,2026-07-29T03:41:44.766481,1311.14,NEFT,Myntra,DEV-540073,IN,Bengaluru,1154,1214.56,20,False,unusual transaction hour (03:00),,,,
TXN006349,ACC000487,Pooja Mehta,"Salt Lake, Hyderabad - 607765",Salary,2026-05-13T19:59:08.859621,523.04,UPI,Local Restaurant,DEV-927607,IN,Hyderabad,2188,747.35,0,False,,,,,
TXN006350,ACC000855,Deepak Kumar,"Salt Lake, Chennai - 497242",Current,2026-07-08T13:21:53.060351,70230.78,IMPS,Zomato,DEV-632867,IN,Chennai,332,48201.75,0,False,,,,,
TXN006351,ACC001699,Anil Rao,"Jubilee Hills, Kolkata - 280251",Savings,2026-07-06T10:34:52.193499,8473.93,Card,Reliance Retail,DEV-241532,IN,Kolkata,301,6168.31,0,False,,,,,
TXN006352,ACC000753,Neha Joshi,"Jubilee Hills, Bengaluru - 853459",Savings,2026-06-30T12:18:13.514889,11899.86,UPI,Ola,DEV-785999,IN,Bengaluru,267,29017.07,0,False,,,,,
TXN006353,ACC000106,Sanjay Patel,"Jubilee Hills, Mumbai - 761532",Savings,2026-05-19T09:15:29.906058,18677.01,IMPS,Local Kirana Store,DEV-811875,IN,Mumbai,254,13933.18,0,False,,,,,
TXN006354,ACC000688,Meera Singh,"Gachibowli, Pune - 612361",Current,2026-06-18T23:53:28.628558,2342.53,IMPS,LIC Premium,DEV-224573,IN,Pune,1751,1945.51,0,False,,,,,
TXN006355,ACC001389,Meera Kumar,"Jubilee Hills, Kolkata - 197455",Salary,2026-07-19T21:18:07.383187,826.78,IMPS,Amazon India,DEV-490774,IN,Kolkata,2334,419.06,0,False,,,,,
TXN006356,ACC001597,Pooja Chatterjee,"Kothrud, Mumbai - 784062",Savings,2026-07-06T01:39:51.988416,1543.12,UPI,Ola,DEV-189121,IN,Mumbai,165,1862.89,20,False,unusual transaction hour (01:00),,,,
TXN006357,ACC000205,Rajesh Verma,"Ballygunge, Delhi - 219754",Savings,2026-06-14T21:36:21.273802,2227.99,IMPS,Airtel Recharge,DEV-676429,IN,Delhi,1285,7945.18,0,False,,,,,
TXN006358,ACC000284,Manoj Patel,"Banjara Hills, Ahmedabad - 194458",Salary,2026-05-10T10:54:06.998408,44009.54,IMPS,HDFC Credit Card Payment,DEV-801520,IN,Ahmedabad,276,73947.2,0,False,,,,,
TXN006359,ACC000225,Manoj Verma,"Alwarpet, Delhi - 577309",Savings,2026-06-12T16:14:54.711820,37237.71,UPI,Metro Card Recharge,DEV-758015,IN,Delhi,1737,61301.01,0,False,,,,,
TXN006360,ACC001748,Anjali Nair,"Ballygunge, Bengaluru - 873048",Savings,2026-06-22T15:11:00.475377,58425.98,UPI,Petrol Pump - HP,DEV-730003,IN,Bengaluru,321,54667.73,0,False,,,,,
TXN006361,ACC001709,Vikram Gupta,"Gachibowli, Delhi - 414227",Salary,2026-06-15T21:23:09.444854,11344.29,UPI,LIC Premium,DEV-847164,IN,Delhi,131,14179.14,0,False,,,,,
TXN006362,ACC000362,Ritu Sharma,"Aundh, Bengaluru - 400692",Current,2026-06-15T11:56:35.735940,6249.18,NEFT,Swiggy,DEV-954987,IN,Bengaluru,1626,15686.13,0,False,,,,,
TXN006363,ACC000572,Kavita Reddy,"Koramangala, Kolkata - 747561",Current,2026-05-22T21:30:34.831621,521.95,NEFT,LIC Premium,DEV-454140,IN,Kolkata,163,514.49,0,False,,,,,
TXN006364,ACC001848,Rajesh Nair,"Malviya Nagar, Chennai - 874757",Current,2026-05-03T17:10:15.468436,4732.33,NEFT,Petrol Pump - HP,DEV-172322,IN,Chennai,146,6886.9,0,False,,,,,
TXN006365,ACC000821,Anil Singh,"Banjara Hills, Kolkata - 767101",Savings,2026-07-25T17:18:55.464652,60626.67,Card,Flipkart,DEV-229180,IN,Kolkata,1327,70855.4,0,False,,,,,
TXN006366,ACC000999,Sanjay Rao,"Banjara Hills, Ahmedabad - 173822",Salary,2026-07-13T10:14:27.079250,29944.04,UPI,Netflix India,DEV-739668,IN,Ahmedabad,336,23116.19,0,False,,,,,
TXN006367,ACC001309,Anjali Chatterjee,"Banjara Hills, Delhi - 568531",Savings,2026-06-22T18:22:56.804983,12233.01,UPI,Flipkart,DEV-740903,IN,Delhi,1727,9508.92,0,False,,,,,
TXN006368,ACC000953,Rajesh Patel,"Indiranagar, Chennai - 170461",NRI,2026-06-26T13:09:33.118836,10235.94,UPI,Flipkart,DEV-203641,IN,Chennai,356,17134.63,0,False,,,,,
TXN006369,ACC000458,Rohit Chatterjee,"Indiranagar, Chennai - 456581",Salary,2026-06-06T12:55:06.046897,11639.4,UPI,BigBasket,DEV-195071,IN,Chennai,861,18587.65,0,False,,,,,
TXN006370,ACC001620,Anjali Kumar,"Kothrud, Ahmedabad - 851158",Savings,2026-07-20T21:36:56.146161,5656.25,NEFT,Metro Card Recharge,DEV-878215,IN,Ahmedabad,77,3805.23,0,False,,,,,
TXN006371,ACC001418,Anil Singh,"Powai, Chennai - 162412",Salary,2026-07-23T13:22:59.822800,6588.16,IMPS,Local Restaurant,DEV-923062,IN,Chennai,72,10669.2,0,False,,,,,
TXN006372,ACC001432,Vikram Chatterjee,"Jubilee Hills, Bengaluru - 108882",Savings,2026-07-24T20:35:11.996143,237.03,POS,Reliance Retail,DEV-539437,IN,Bengaluru,2099,501.48,0,False,,,,,
TXN006373,ACC001633,Ritu Iyer,"Kothrud, Pune - 424143",Savings,2026-06-06T15:11:30.907049,38953.17,Card,Housing Society Maintenance,DEV-937339,IN,Pune,42,47449.34,0,False,,,,,
TXN006374,ACC001057,Neha Kumar,"Alwarpet, Mumbai - 434042",Current,2026-06-21T17:06:10.157496,40491.54,POS,DMart,DEV-393859,IN,Mumbai,430,31426.53,0,False,,,,,
TXN006375,ACC001838,Anjali Chatterjee,"Malviya Nagar, Kolkata - 418544",Salary,2026-06-26T18:57:36.779853,131565.88,UPI,Forex Remit - Unlisted,DEV-636221,IN,Kolkata,954,29553.74,75,True,amount 4.5x above account average; high-risk merchant category (Forex Remit - Unlisted),Route to Analyst,50,Flagged by rule-based signals; detailed reasoning unavailable for this record.,risky_merchant
TXN006376,ACC000125,Neha Sharma,"Aundh, Kolkata - 638009",Savings,2026-06-29T22:25:23.996188,33127.06,UPI,Amazon India,DEV-768480,IN,Kolkata,2146,18728.27,0,False,,,,,
TXN006377,ACC000243,Ritu Mehta,"Ballygunge, Bengaluru - 297377",Savings,2026-07-03T09:07:14.107405,51840.1,UPI,LIC Premium,DEV-690984,IN,Bengaluru,1667,60536.45,0,False,,,,,
TXN006378,ACC001593,Shalini Reddy,"Jubilee Hills, Kolkata - 679648",Salary,2026-05-08T12:39:36.292708,342.74,UPI,Zomato,DEV-122306,IN,Kolkata,1711,444.41,0,False,,,,,
TXN006379,ACC000071,Sunita Chatterjee,"Gachibowli, Delhi - 203225",Savings,2026-07-21T17:03:21.928439,6296.92,UPI,Uber,DEV-338536,IN,Delhi,350,5052.01,0,False,,,,,
TXN006380,ACC001828,Arjun Patel,"Powai, Bengaluru - 719032",Savings,2026-07-26T15:48:26.062728,10905.86,UPI,Local Restaurant,DEV-522424,IN,Bengaluru,294,7764.88,0,False,,,,,
TXN006381,ACC001553,Manoj Bose,"Ballygunge, Ahmedabad - 154301",Salary,2026-07-27T12:32:38.669959,7309.41,POS,LIC Premium,DEV-552977,IN,Ahmedabad,1149,10644.56,0,False,,,,,
TXN006382,ACC001578,Karan Chatterjee,"Powai, Bengaluru - 210484",Current,2026-07-19T14:45:34.327450,728.94,UPI,School Fee Payment,DEV-873732,IN,Bengaluru,342,695.18,0,False,,,,,
TXN006383,ACC001531,Neha Rao,"Andheri West, Delhi - 398133",Savings,2026-05-04T03:06:11.582082,1477.85,IMPS,Netflix India,DEV-420484,IN,Delhi,942,1655.59,20,False,unusual transaction hour (03:00),,,,
TXN006384,ACC000788,Deepak Sharma,"Vasant Kunj, Mumbai - 118702",Salary,2026-07-17T10:01:28.031631,876.1,UPI,BigBasket,DEV-704413,IN,Mumbai,245,1015.01,0,False,,,,,
TXN006385,ACC000712,Sunita Pillai,"Malviya Nagar, Ahmedabad - 378711",Savings,2026-06-13T19:35:46.834481,13997.86,UPI,Amazon India,DEV-308658,IN,Ahmedabad,912,17054.43,0,False,,,,,
TXN006386,ACC000326,Rajesh Singh,"Powai, Hyderabad - 877948",Savings,2026-06-06T19:42:49.307409,36441.51,IMPS,Zomato,DEV-764343,IN,Hyderabad,262,60742.86,0,False,,,,,
TXN006387,ACC001310,Arjun Bose,"Kothrud, Ahmedabad - 217978",Salary,2026-07-15T10:10:38.729634,35357.84,UPI,Amazon India,DEV-591269,IN,Ahmedabad,1079,31021.81,0,False,,,,,
TXN006388,ACC001141,Anjali Kumar,"Salt Lake, Delhi - 196753",Current,2026-06-21T08:45:08.007641,11958.92,IMPS,Salary Credit - Employer,DEV-274722,IN,Delhi,945,13907.52,0,False,,,,,
TXN006389,ACC000429,Karan Iyer,"HSR Layout, Delhi - 892453",Savings,2026-06-11T20:54:13.192047,37544.21,UPI,School Fee Payment,DEV-948612,IN,Delhi,2191,61338.41,0,False,,,,,
TXN006390,ACC001775,Amit Pillai,"Gachibowli, Hyderabad - 609521",Savings,2026-07-22T17:41:27.640017,78719.22,UPI,Amazon India,DEV-355727,IN,Hyderabad,1549,52199.17,0,False,,,,,
TXN006391,ACC001698,Sanjay Verma,"HSR Layout, Mumbai - 645013",Salary,2026-06-16T19:45:35.182143,8250.01,UPI,LIC Premium,DEV-388292,IN,Mumbai,213,11313.35,0,False,,,,,
TXN006392,ACC002082,Vikram Chatterjee,"Andheri West, Delhi - 183326",Savings,2026-06-28T00:39:21.072690,24322.87,Card,DMart,DEV-980697,IN,Delhi,577,29347.76,0,False,,,,,
TXN006393,ACC000629,Sanjay Rao,"Aundh, Kolkata - 621711",Savings,2026-06-24T13:07:54.555440,7869.37,Card,IRCTC,DEV-553515,IN,Kolkata,210,10074.64,0,False,,,,,
TXN006394,ACC000893,Anil Gupta,"Aundh, Pune - 759367",Savings,2026-05-27T20:14:00.949670,17909.87,IMPS,Myntra,DEV-686317,IN,Pune,199,19340.18,0,False,,,,,
TXN006395,ACC001885,Meera Desai,"Banjara Hills, Delhi - 228435",Salary,2026-06-18T08:59:56.530005,108063.22,UPI,Petrol Pump - HP,DEV-318110,IN,Delhi,246,62574.51,0,False,,,,,
TXN006396,ACC001844,Manoj Mehta,"Aundh, Hyderabad - 547062",Savings,2026-07-07T15:27:52.568451,5270.79,UPI,IRCTC,DEV-943366,IN,Hyderabad,260,3847.61,0,False,,,,,
TXN006397,ACC001984,Rajesh Chatterjee,"HSR Layout, Ahmedabad - 831284",Salary,2026-05-27T19:59:40.617187,22065.69,Card,Swiggy,DEV-917689,IN,Ahmedabad,249,14793.85,0,False,,,,,
TXN006398,ACC001070,Vikram Joshi,"Gachibowli, Kolkata - 125668",Savings,2026-06-25T08:33:16.595835,768.74,POS,HDFC Credit Card Payment,DEV-873701,IN,Kolkata,1693,1034.52,0,False,,,,,
TXN006399,ACC001349,Ritu Nair,"Gachibowli, Chennai - 146159",Savings,2026-07-23T12:46:31.295502,14666.95,UPI,Housing Society Maintenance,DEV-217957,IN,Chennai,211,12276.12,0,False,,,,,
TXN006400,ACC001230,Neha Sharma,"Gachibowli, Hyderabad - 412042",Savings,2026-05-23T22:34:25.857816,57800.17,NEFT,Myntra,DEV-866039,IN,Hyderabad,2003,56937.1,0,False,,,,,
TXN006401,ACC001897,Sunita Iyer,"Vasant Kunj, Delhi - 196485",Salary,2026-06-10T12:05:39.100166,955.12,IMPS,Airtel Recharge,DEV-646050,IN,Delhi,188,746.22,0,False,,,,,
TXN006402,ACC000704,Deepak Kumar,"Koramangala, Pune - 273133",Savings,2026-06-14T21:32:13.984916,1079.11,IMPS,Airtel Recharge,DEV-865411,IN,Pune,1616,1587.04,0,False,,,,,
TXN006403,ACC001689,Vikram Nair,"Andheri West, Bengaluru - 223631",NRI,2026-07-29T09:04:49.359214,18032.85,UPI,Netflix India,DEV-730344,IN,Bengaluru,600,40533.42,0,False,,,,,
TXN006404,ACC001172,Anil Verma,"Gachibowli, Bengaluru - 140316",Salary,2026-07-28T07:31:56.152900,4919.97,UPI,Zomato,DEV-312080,IN,Bengaluru,201,5120.3,0,False,,,,,
TXN006405,ACC002200,Divya Gupta,"Indiranagar, Chennai - 520776",NRI,2026-05-19T14:10:04.228688,503.55,UPI,Amazon India,DEV-197549,IN,Chennai,332,420.22,0,False,,,,,
TXN006406,ACC002016,Ritu Kumar,"Koramangala, Chennai - 556997",Savings,2026-07-13T17:29:15.346551,30616.89,IMPS,Local Restaurant,DEV-726747,IN,Chennai,708,30266.64,0,False,,,,,
TXN006407,ACC000277,Anil Nair,"Andheri West, Pune - 809621",Savings,2026-05-02T23:30:08.171173,18667.21,UPI,BSES Electricity Bill,DEV-893612,IN,Pune,226,11498.57,0,False,,,,,
TXN006408,ACC000893,Anil Gupta,"Aundh, Pune - 759367",Savings,2026-05-28T16:05:28.386190,24027.52,UPI,Local Kirana Store,DEV-686317,IN,Pune,199,19340.18,0,False,,,,,
TXN006409,ACC000811,Anil Kumar,"Gachibowli, Mumbai - 469366",Savings,2026-05-27T12:41:30.470552,16110.89,NEFT,Uber,DEV-420677,IN,Mumbai,37,12731.12,0,False,,,,,
